date,time,text,nearest_match,match_result,source,text_lr,text_bert
2024-07-11,12:30:00,"UEFA distributes the vast majority of the EURO's net revenue back into developing European football ??

Tap below to find out how ??",Tournament window,,euro2024_domain,uefa distributes vast majority euro net revenue back into developing european football tap below find how,UEFA distributes the vast majority of the EURO's net revenue back into developing European football ?? Tap below to find out how ??
2024-07-11,13:01:00,"Payet ballin' ??

#UEL",Tournament window,,euro2024_domain,payet ballin uel,Payet ballin' ?? #UEL
2024-07-11,13:24:00,"?? #ESPENG: Alle Infos zum #EURO2024-Finale ??

de.uefa.com/euro2024/news/02",Tournament window,,euro2024_domain,espeng alle infos zum euro finale uefa com euro news,?? #ESPENG: Alle Infos zum #EURO2024-Finale ?? de.uefa.com/euro2024/news/02
2024-07-11,14:00:00,"More first qualifying round action today!

Tap below for updates! ??

#UECL",Tournament window,,euro2024_domain,more first qualifying round action today tap below updates uecl,More first qualifying round action today! Tap below for updates! ?? #UECL
2024-07-11,14:53:00,Türkiyenin en büyük baronlar davas?nda tutuklu san?k kalmam??t?. Savc?l???n itiraz? üzerine 5 gün sonra tahliye edilen 7 san???n yeniden tutuklanmas?na karar verildi.,Tournament window,,euro2024_domain,rkiye nin baronlar davas nda tutuklu san kalmam savc itiraz zerine sonra tahliye edilen san yeniden tutuklanmas karar verildi,Trkiyenin en byk baronlar davas?nda tutuklu san?k kalmam??t?. Savc?l???n itiraz? zerine 5 gn sonra tahliye edilen 7 san???n yeniden tutuklanmas?na karar verildi.
2024-07-11,14:55:00,"Dilan-Engin Polat cezaevinden ç?kacak m?? ?smail Saymaz (@ismailsaymaz) bilinmeyen detaylar? anlatt?!

yewtu.be/9dlZHhsu1o4",Tournament window,,euro2024_domain,dilan engin polat cezaevinden kacak smail saymaz bilinmeyen detaylar anlatt yewtu dlzhhsu,Dilan-Engin Polat cezaevinden ?kacak m?? ?smail Saymaz (@user) bilinmeyen detaylar? anlatt?! yewtu.be/9dlZHhsu1o4
2024-07-11,14:58:00,"De?erli arkada?lar?m Etkin ve Simgenin annesi Selma Demirel Memi?o?lu, sevgili Selma teyze hayat?n? kaybetti.
Selma teyzeye Allahtan rahmet, çocuklar? Etkin ve Simgeye ve di?er yak?nlar?na sab?r diliyorum.",Tournament window,,euro2024_domain,erli arkada lar etkin simge nin annesi selma demirel memi sevgili selma teyze hayat kaybetti selma teyzeye allahtan rahmet ocuklar etkin simge yak nlar sab diliyorum,"De?erli arkada?lar?m Etkin ve Simgenin annesi Selma Demirel Memi?o?lu, sevgili Selma teyze hayat?n? kaybetti. Selma teyzeye Allahtan rahmet, ocuklar? Etkin ve Simgeye ve di?er yak?nlar?na sab?r diliyorum."
2024-07-11,15:00:00,"Hitting a rabona finish from there ??

?? Lamela 

#UEL",Tournament window,,euro2024_domain,hitting rabona finish there lamela uel,Hitting a rabona finish from there ?? ?? Lamela #UEL
2024-07-11,15:13:00,"???? The face when you suddenly have Sunday night plans...

#EURO2024",Tournament window,,euro2024_domain,face when suddenly sunday night plans euro,???? The face when you suddenly have Sunday night plans... #EURO2024
2024-07-11,15:23:00,"Coming ??: #Paris2024!

The full squads for both the mens and womens competitions at the upcoming Olympic Football Tournaments have been confirmed:",Tournament window,,euro2024_domain,coming paris full squads both men women competitions upcoming olympic football tournaments confirmed,Coming ??: #Paris2024! The full squads for both the mens and womens competitions at the upcoming Olympic Football Tournaments have been confirmed:
2024-07-11,15:30:00,"Rice x Walker ??

@EURO2024 || #UCL",Tournament window,,euro2024_domain,rice walker ucl,Rice x Walker ?? @user || #UCL
2024-07-11,16:03:00,"Scamacca shot power ??

#UECL",Tournament window,,euro2024_domain,scamacca shot power uecl,Scamacca shot power ?? #UECL
2024-07-11,16:11:00,"From renovating stadiums in Zambia ???? to state-of-the-art facilities in Lesotho ????, read how participating nations in the COSAFA Cup benefited from the FIFA Forward Programme:",Tournament window,,euro2024_domain,renovating stadiums zambia state art facilities lesotho read how participating nations cosafa cup benefited fifa forward programme,"From renovating stadiums in Zambia ???? to state-of-the-art facilities in Lesotho ????, read how participating nations in the COSAFA Cup benefited from the FIFA Forward Programme:"
2024-07-12,03:00:00,"Selçuk Özda? ?çin Talimat Verenlere Dokunulsayd?

?smail Saymaz yazd?...
@ismailsaymaz 
halktv.com.tr/makale/selcuk-",Tournament window,,euro2024_domain,sel zda talimat verenlere dokunulsayd smail saymaz yazd halktv com makale selcuk,Seluk zda? ?in Talimat Verenlere Dokunulsayd? ?smail Saymaz yazd?... @user halktv.com.tr/makale/selcuk-
2024-07-12,06:00:00,"#Bitget  will list $BEER! ??

Trading starts: July 15, 11:00 AM (UTC)  

More Details: bitget.com/support/categorie",Tournament window,,euro2024_domain,bitget will list beer trading starts july utc more details bitget com support categorie,"#Bitget will list $BEER! ?? Trading starts: July 15, 11:00 AM (UTC) More Details: bitget.com/support/categorie"
2024-07-12,06:23:00,"Ayhan Bora Kaplan davas?n?n gizli tan???ndan deprem gibi Bekir Bozda? iddias?

?Bürosuna 400 bin euro verdim, dosyam? bozdular?

?? ?smail Saymaz (@ismailsaymaz) yazd?... 
halktv.com.tr/gundem/gizli-t",Tournament window,,euro2024_domain,ayhan bora kaplan davas gizli tan ndan deprem gibi bekir bozda iddias rosuna bin euro verdim dosyam bozdular smail saymaz yazd halktv com gundem gizli,"Ayhan Bora Kaplan davas?n?n gizli tan???ndan deprem gibi Bekir Bozda? iddias? ?Brosuna 400 bin euro verdim, dosyam? bozdular? ?? ?smail Saymaz (@user) yazd?... halktv.com.tr/gundem/gizli-t"
2024-07-12,07:26:00,"17.Türkiye Tiyatro Bulu?mas?-Selçuk
Eylem ?afak Ayd?n Yeti? Ödülü
@ismailsaymaz 
@muratagirel 
@kazimkizil",Tournament window,,euro2024_domain,rkiye tiyatro bulu mas sel eylem afak ayd yeti,17.Trkiye Tiyatro Bulu?mas?-Seluk Eylem ?afak Ayd?n Yeti? dl @user @user @user
2024-07-12,07:37:00,"2?9?? - Happy Birthday, @LukeShaw23 ??????????????????????

#EURO2024  | @England | @ManUtd",Tournament window,,euro2024_domain,happy birthday euro,"2?9?? - Happy Birthday, @user ?????????????????????? #EURO2024 | @user | @user"
2024-07-12,07:59:00,"Over 50% $BEER TOKENS BURNT??

TXN LINK: bscscan.com/token/0xd533fa73",Tournament window,,euro2024_domain,over beer tokens burnt txn link bscscan com token,Over 50% $BEER TOKENS BURNT?? TXN LINK: bscscan.com/token/0xd533fa73
2024-07-12,08:05:00,"Selçuk Özda?a sald?r? etkin bir ?ekilde soru?turulsayd?, Ülkü Ocaklar? ile ba?lant?l? 5 sald?rgan? kimin azmettirdi?i ortaya ç?kar?lsayd?, suç örgütü çökertilecekti.
Özda??n failleri hak ettikleri gibi cezaland?r?lsayd? Sinan Ate? bugün ya??yor olacakt?. halktv.com.tr/makale/selcuk-",Tournament window,,euro2024_domain,sel zda sald etkin bir ekilde soru turulsayd ocaklar ile lant sald rgan kimin azmettirdi ortaya kar lsayd kertilecekti zda failleri hak ettikleri gibi cezaland lsayd sinan ate bug yor olacakt halktv com makale selcuk,"Seluk zda?a sald?r? etkin bir ?ekilde soru?turulsayd?, lk Ocaklar? ile ba?lant?l? 5 sald?rgan? kimin azmettirdi?i ortaya ?kar?lsayd?, su rgt kertilecekti. zda??n failleri hak ettikleri gibi cezaland?r?lsayd? Sinan Ate? bugn ya??yor olacakt?. halktv.com.tr/makale/selcuk-"
2024-07-12,08:08:00,"Bu olmad??? gibi
Üç haftada serbest b?rak?lan sald?rganlar Ülkü Ocaklar? Ba?kanl???yla ödüllendirildi. 
Özda?a sald?r?da kullan?lan araç kiralan?rken ehliyetinden yararlan?lan ki?i, Ay?e Ate?in adres bilgisini toplarken kar??m?za ç?kt?ysa, suçlular cezaland?r?lmad??? içindi.",Tournament window,,euro2024_domain,olmad gibi haftada serbest rak lan sald rganlar ocaklar kanl yla llendirildi zda sald kullan lan ara kiralan rken ehliyetinden yararlan lan ate adres bilgisini toplarken kar ysa lular cezaland lmad indi,"Bu olmad??? gibi haftada serbest b?rak?lan sald?rganlar lk Ocaklar? Ba?kanl???yla dllendirildi. zda?a sald?r?da kullan?lan ara kiralan?rken ehliyetinden yararlan?lan ki?i, Ay?e Ate?in adres bilgisini toplarken kar??m?za ?kt?ysa, sulular cezaland?r?lmad??? iindi."
2024-07-12,08:40:00,"The winners are

@HSLewis 
@NufcJordy 

Send us a DM and we will send it over!",Tournament window,,euro2024_domain,winners send will send over,The winners are @user @user Send us a DM and we will send it over!
2024-07-12,09:00:00,"???? James Rodríguez hitting the corner ??

Happy birthday, @jamesdrodriguez ??

#UEL",Tournament window,,euro2024_domain,james rodr guez hitting corner happy birthday uel,"???? James Rodrguez hitting the corner ?? Happy birthday, @user ?? #UEL"
2024-07-12,09:02:00,"First qualifying round 1st leg results ??

#UECL",Tournament window,,euro2024_domain,first qualifying round leg results uecl,First qualifying round 1st leg results ?? #UECL
2024-07-12,09:08:00,Murat Yakin und Giorgio Contini verlängern ihre Verträge football.ch/sfv/nationalteam,Tournament window,,euro2024_domain,murat yakin und giorgio contini verl ngern ihre vertr football sfv nationalteam,Murat Yakin und Giorgio Contini verlngern ihre Vertrge football.ch/sfv/nationalteam
2024-07-12,09:23:00,"???? #FridayFeeling ft. @SEFutbol-Fans. ??????

#EURO2024 | @SpainIsFootball",Tournament window,,euro2024_domain,fridayfeeling fans euro,???? #FridayFeeling ft. @user-Fans. ?????? #EURO2024 | @user
2024-07-12,09:30:00,"??????????????????????

Take a look back at the key numbers from EURO 2024 so far ??

#EURO2024",Tournament window,,euro2024_domain,take look back key numbers euro far euro,?????????????????????? Take a look back at the key numbers from EURO 2024 so far ?? #EURO2024
2024-07-12,09:35:00,"Ayhan Bora Kaplan davas?n?n gizli tan???: 400 bin euro verdim Bozda??n hukuk bürosuna. Dosyam? bozdular. 

?? Bozda?, iddialara yan?t verdi 

?? ?smail Saymaz (@ismailsaymaz) yazd?... 
halktv.com.tr/makale/selcuk-",Tournament window,,euro2024_domain,ayhan bora kaplan davas gizli tan bin euro verdim bozda hukuk rosuna dosyam bozdular bozda iddialara yan verdi smail saymaz yazd halktv com makale selcuk,"Ayhan Bora Kaplan davas?n?n gizli tan???: 400 bin euro verdim Bozda??n hukuk brosuna. Dosyam? bozdular. ?? Bozda?, iddialara yan?t verdi ?? ?smail Saymaz (@user) yazd?... halktv.com.tr/makale/selcuk-"
2024-07-12,09:45:00,"???? French referee François Letexier will officiate at the #EURO2024 final between Spain and England in Berlin: ??

@EURO2024",Tournament window,,euro2024_domain,french referee fran ois letexier will officiate euro final between spain england berlin,???? French referee Franois Letexier will officiate at the #EURO2024 final between Spain and England in Berlin: ?? @user
2024-07-12,10:01:00,"Daniel Podence ????

#UECL",Tournament window,,euro2024_domain,daniel podence uecl,Daniel Podence ???? #UECL
2024-07-12,10:29:00,"???? #FridayVibes à la Murat #Yakin! ??????

#EURO2024 | #SUI | @nati_sfv_asf",Tournament window,,euro2024_domain,fridayvibes murat yakin euro sui,???? #FridayVibes la Murat #Yakin! ?????? #EURO2024 | #SUI | @user
2024-07-12,11:01:00,"Oliver Glasner ??

#UEL",Tournament window,,euro2024_domain,oliver glasner uel,Oliver Glasner ?? #UEL
2024-07-12,11:01:00,"Yari Verschaeren ??

#HBD || #UECL",Tournament window,,euro2024_domain,yari verschaeren hbd uecl,Yari Verschaeren ?? #HBD || #UECL
2024-07-12,11:15:00,"??? #FreestyleFriday ft. @hakanc10 & @karamank26 in EURO2020 @MilliTakimlar ????

#EURO2024 | #TUR",Tournament window,,euro2024_domain,freestylefriday euro euro tur,??? #FreestyleFriday ft. @user & @user in EURO2020 @user ???? #EURO2024 | #TUR
2024-07-12,11:17:00,"YRP'li Do?an Aydal'?n iddias? ?smail Saymaz'? (@ismailsaymaz) çileden ç?kard?! 

?? Erdo?an kaçacak!

??? Erdo?an ile siyaseten kar?? olabiliriz ama ne yap?p yapmayaca??n? bilmelisiniz. 

?? Söz konusu iddia AKP'yi de kar??t?rd?: Çirkinlik, ?uursuzluk.

halktv.com.tr/siyaset/yrpli-",Tournament window,,euro2024_domain,yrp aydal iddias smail saymaz ileden kard erdo acak erdo ile siyaseten kar olabiliriz ama yap yapmayaca bilmelisiniz konusu iddia akp kar irkinlik uursuzluk halktv com siyaset yrpli,"YRP'li Do?an Aydal'?n iddias? ?smail Saymaz'? (@user) ileden ?kard?! ?? Erdo?an kaacak! ??? Erdo?an ile siyaseten kar?? olabiliriz ama ne yap?p yapmayaca??n? bilmelisiniz. ?? Sz konusu iddia AKP'yi de kar??t?rd?: irkinlik, ?uursuzluk. halktv.com.tr/siyaset/yrpli-"
2024-07-12,12:03:00,"Khephren Thuram ????

#UCL",Tournament window,,euro2024_domain,khephren thuram ucl,Khephren Thuram ???? #UCL
2024-07-12,13:00:00,"Pizzi's 20/21 goals ??

#UEL",Tournament window,,euro2024_domain,pizzi goals uel,Pizzi's 20/21 goals ?? #UEL
2024-07-12,13:02:00,"?stanbul Cumhuriyet Ba?savc?l???nda Suç Gelirlerini Aklama Bürosu kuruldu.
Ba??na ba?savc? vekili arand?.
Hayalet Orhan lakapl? Orhan Ün?an ba?ta olmak üzere çe?itli yerli suç örgütü liderleri ve uluslararas? baronlar?n davalar? bu büroda toplanacak. halktv.com.tr/gundem/kara-pa",Tournament window,,euro2024_domain,stanbul cumhuriyet savc nda gelirlerini aklama rosu kuruldu savc vekili arand hayalet orhan lakapl orhan olmak zere itli yerli liderleri uluslararas baronlar davalar roda toplanacak halktv com gundem kara,?stanbul Cumhuriyet Ba?savc?l???nda Su Gelirlerini Aklama Brosu kuruldu. Ba??na ba?savc? vekili arand?. Hayalet Orhan lakapl? Orhan n?an ba?ta olmak zere e?itli yerli su rgt liderleri ve uluslararas? baronlar?n davalar? bu broda toplanacak. halktv.com.tr/gundem/kara-pa
2024-07-12,13:02:00,"Silky Silva ??

#UECL",Tournament window,,euro2024_domain,silky silva uecl,Silky Silva ?? #UECL
2024-07-12,13:35:00,"?? Over 35,000 people have learnt life-saving skills at the #EURO2024 fan zones!

?? The initiative is part of the #GetTrainedSaveLives campaign, aiming to raise awareness of sudden cardiac arrest and the importance of bystander cardiopulmonary resuscitation (CPR): ??

@ERC_resus",Tournament window,,euro2024_domain,over people learnt life saving skills euro fan zones initiative part gettrainedsavelives campaign aiming raise awareness sudden cardiac arrest importance bystander cardiopulmonary resuscitation cpr,"?? Over 35,000 people have learnt life-saving skills at the #EURO2024 fan zones! ?? The initiative is part of the #GetTrainedSaveLives campaign, aiming to raise awareness of sudden cardiac arrest and the importance of bystander cardiopulmonary resuscitation (CPR): ?? @user"
2024-07-12,13:51:00,"Sinan Ate? Cinayeti Hakk?nda: 

1) Yak?nlar? siyasi cinayetlerde katledilmi? bir grup aile olarak benzeyen ve benzemeyen ?eylerle ilgili bir aç?klama yapma ihtiyac? hissettik.",Tournament window,,euro2024_domain,sinan ate cinayeti hakk nda yak nlar siyasi cinayetlerde katledilmi bir grup aile olarak benzeyen benzemeyen eylerle ilgili bir klama yapma ihtiyac hissettik,Sinan Ate? Cinayeti Hakk?nda: 1) Yak?nlar? siyasi cinayetlerde katledilmi? bir grup aile olarak benzeyen ve benzemeyen ?eylerle ilgili bir a?klama yapma ihtiyac? hissettik.
2024-07-12,14:30:00,"The EURO is the worlds largest sports solidarity fund.

#EURO2024",Tournament window,,euro2024_domain,euro world largest sports solidarity fund euro,The EURO is the worlds largest sports solidarity fund. #EURO2024
2024-07-12,14:51:00,"Feliz aniversário, @vinijr ??????

#UCL",Tournament window,,euro2024_domain,feliz anivers rio ucl,"Feliz aniversrio, @user ?????? #UCL"
2024-07-12,15:00:00,"#OnThisDay in 1998, France ???? won their first-ever FIFA World Cup on home soil ??",Tournament window,,euro2024_domain,onthisday france won first ever fifa world cup home soil,"#OnThisDay in 1998, France ???? won their first-ever FIFA World Cup on home soil ??"
2024-07-12,15:01:00,"??? Bruno Fernandes ???

#UEL",Tournament window,,euro2024_domain,bruno fernandes uel,??? Bruno Fernandes ??? #UEL
2024-07-12,15:02:00,"???? Chiquinho finds the bottom corner ??

#UECL",Tournament window,,euro2024_domain,chiquinho finds bottom corner uecl,???? Chiquinho finds the bottom corner ?? #UECL
2024-07-12,15:18:00,"Vinícius Júnior ??

#UCL",Tournament window,,euro2024_domain,vin cius nior ucl,Vincius Jnior ?? #UCL
2024-07-12,15:46:00,"A quick picture with the birthday boy ??

?? @LukeShaw23",Tournament window,,euro2024_domain,quick picture birthday boy,A quick picture with the birthday boy ?? ?? @user
2024-07-12,16:03:00,"Stevan Joveti? ????

#UECL",Tournament window,,euro2024_domain,stevan joveti uecl,Stevan Joveti? ???? #UECL
2024-07-12,16:05:00,"? What is it like to referee at a EURO final? 
 
We spoke to Björn Kuipers, the last man to do so...

#EURO2024 | @EURO2024",Tournament window,,euro2024_domain,like referee euro final spoke kuipers last man euro,"? What is it like to referee at a EURO final? We spoke to Bjrn Kuipers, the last man to do so... #EURO2024 | @user"
2024-07-12,17:07:00,"?? YEN? BÖLÜM ??

Patates k?zartmas? yemenin ya?? olur mu? ??

""Can Y?lmaz ile Geri Vites"" KAFA TVde yay?nda! ??

??: yewtu.be/Ud03gYkCbNA

@canyilmaz1 @ctisik @ismailsaymaz @gdagistanli @onurkoraygulsen",Tournament window,,euro2024_domain,yen patates zartmas yemenin olur can lmaz ile geri vites kafa yay nda yewtu gykcbna,"??YEN? BLM?? Patates k?zartmas? yemenin ya?? olur mu? ?? ""Can Y?lmaz ile Geri Vites""KAFA TVde yay?nda!?? ??: yewtu.be/Ud03gYkCbNA @user @user @user @user @user"
